branch_id,variable,lag,f_statistic,p_value,is_significant,var_diff_order,target_diff_order
B,si,3,316.46939659665276,4.1102911278654916e-200,True,0,1
B,si,4,245.33320073099065,2.1532958986356104e-205,True,0,1
B,si,5,190.75187250008167,1.5875575961850111e-198,True,0,1
B,ta_chi,1,5.492959483002893,0.01910431684708648,True,0,1
B,ta_chi,2,301.3655953597327,2.092546662044579e-129,True,0,1
B,ta_chi,3,197.4046894954229,6.473674159882051e-126,True,0,1
B,ta_chi,4,150.77529062115545,5.1272715262273845e-127,True,0,1
B,ta_chi,5,129.31315511555025,5.629147376010327e-135,True,0,1
B,month,1,26.263750251605845,3.0099285761787044e-07,True,1,1
B,month,2,18.507792598189106,9.346547673522262e-09,True,1,1
B,month,3,11.999873460070477,7.621932361205989e-08,True,1,1
B,month,4,9.439551682600486,1.2801113287877212e-07,True,1,1
B,month,5,7.0684512482699,1.305023685630836e-06,True,1,1
B,hour,1,166.3850587337935,6.78175812679188e-38,True,0,1
B,hour,2,250.08959755132958,8.123377817205695e-108,True,0,1
B,hour,3,195.83114025482575,6.326177461706634e-125,True,0,1
B,hour,4,177.50834888536653,2.496525957082412e-149,True,0,1
B,hour,5,138.8884508784894,6.059796760144903e-145,True,0,1
B,dayofweek,1,0.4611255046046522,0.49710740974984524,False,0,1
B,dayofweek,2,9.357970616550547,8.670723505795954e-05,True,0,1
B,dayofweek,3,6.35161673546907,0.0002675993946647074,True,0,1
B,dayofweek,4,4.438210917975038,0.001384128597418081,True,0,1
B,dayofweek,5,3.342486896838177,0.0050927155749461404,True,0,1
B,HDD_18,1,13.749721072392125,0.00020949623668899435,True,0,1
B,HDD_18,2,376.5424310735063,7.734789848554016e-161,True,0,1
B,HDD_18,3,251.93517578997825,4.5206302149921386e-160,True,0,1
B,HDD_18,4,196.26688634114166,6.499737178070708e-165,True,0,1
B,HDD_18,5,169.27960122617105,1.9948057573789452e-176,True,0,1
B,HDD_20,1,12.349663266896956,0.00044217889760126387,True,0,1
B,HDD_20,2,356.1617691907325,2.422024447408883e-152,True,0,1
B,HDD_20,3,236.98480290574486,9.777451033963294e-151,True,0,1
B,HDD_20,4,185.35596613103945,7.418471273580575e-156,True,0,1
B,HDD_20,5,159.8058092994632,1.2257331685488546e-166,True,0,1
B,wind_chill,1,2.3340990023181543,0.1265862626189983,False,0,1
B,wind_chill,2,165.062617165565,9.58446897834839e-72,True,0,1
B,wind_chill,3,118.21228593495402,8.607072485821048e-76,True,0,1
B,wind_chill,4,86.2810251657139,1.0410839429447401e-72,True,0,1
B,wind_chill,5,71.53390770006476,2.2992646672780962e-74,True,0,1
B,heating_season,1,5.021473002106838,0.025047344430138604,True,1,1
B,heating_season,2,2.8952305404787224,0.05531274344832126,False,1,1
B,heating_season,3,1.9952294405247308,0.11235030937871766,False,1,1
B,heating_season,4,1.5957504462254366,0.17236553312030106,False,1,1
B,heating_season,5,1.2449228611405834,0.2850251810517058,False,1,1
B,is_weekend,1,0.23166429803589772,0.6302985263981546,False,0,1
B,is_weekend,2,6.189482177782391,0.0020553780986604492,True,0,1
B,is_weekend,3,4.01768071068074,0.007216376893786899,True,0,1
B,is_weekend,4,2.9679066107686736,0.01835812155112852,True,0,1
B,is_weekend,5,2.04646200968738,0.06896936717627868,False,0,1
B,is_peak_morning,1,265.8750533899613,2.460657264997799e-59,True,0,1
B,is_peak_morning,2,713.7558429539383,1.0172987897094517e-298,True,0,1
B,is_peak_morning,3,399.862776908381,2.993907269317562e-251,True,0,1
B,is_peak_morning,4,297.9182634443948,2.549088056043837e-248,True,0,1
B,is_peak_morning,5,365.8373885717758,0.0,True,0,1
B,is_peak_evening,1,275.93193108812596,1.7084857300399138e-61,True,0,1
B,is_peak_evening,2,417.05762772412703,1.136979670832237e-177,True,0,1
B,is_peak_evening,3,499.015317140827,3.516756080733e-311,True,0,1
B,is_peak_evening,4,372.3262869332664,2.8982410939799773e-308,True,0,1
B,is_peak_evening,5,290.50981165415186,1.279055921367762e-299,True,0,1
B,is_night,1,345.77328189634505,1.920375683797645e-76,True,0,1
B,is_night,2,440.79065818907236,1.6981603899340235e-187,True,0,1
B,is_night,3,598.7739826484669,0.0,True,0,1
B,is_night,4,438.52814040101026,0.0,True,0,1
B,is_night,5,365.96772039145486,0.0,True,0,1
B,peak_time_category,1,183.4586660220828,1.3795951815288453e-41,True,0,1
B,peak_time_category,2,93.75755706670347,3.1483362028761777e-41,True,0,1
B,peak_time_category,3,155.88742337121488,1.0307794694449198e-99,True,0,1
B,peak_time_category,4,157.0900201455538,2.6823158162259496e-132,True,0,1
B,peak_time_category,5,247.64629506633324,1.6878094704505958e-256,True,0,1
B,temp_category,1,6.330351091927221,0.011877748902330964,True,0,1
B,temp_category,2,30.37369935985258,6.787312787488002e-14,True,0,1
B,temp_category,3,24.76388247231954,5.5481065794348e-16,True,0,1
B,temp_category,4,21.394402782212154,1.2636524753518639e-17,True,0,1
B,temp_category,5,18.53106200505124,2.084419958127975e-18,True,0,1
B,rain_intensity,1,0.09536929514894439,0.7574627401577343,False,0,1
B,rain_intensity,2,3.576714818375215,0.02798785943940547,True,0,1
B,rain_intensity,3,4.992122737845071,0.0018421249631348665,True,0,1
B,rain_intensity,4,4.302017969060281,0.0017669392874529012,True,0,1
B,rain_intensity,5,3.8207229226700705,0.0018455005635199815,True,0,1
B,hour_sin,1,243.21202509220163,1.8225814863238104e-54,True,0,1
B,hour_sin,2,135.55055787325037,3.8210974873566905e-59,True,0,1
B,hour_sin,3,105.41471204502845,1.2322704606076953e-67,True,0,1
B,hour_sin,4,95.60041705441213,1.3515897627725542e-80,True,0,1
B,hour_sin,5,95.61969807390136,1.0093283582076684e-99,True,0,1
B,hour_cos,1,18.03971050945033,2.1746115683951755e-05,True,0,1
B,hour_cos,2,135.5505578732522,3.8210974873490887e-59,True,0,1
B,hour_cos,3,105.41471204502598,1.2322704606125286e-67,True,0,1
B,hour_cos,4,95.600417054415,1.3515897627659084e-80,True,0,1
B,hour_cos,5,95.61969807390136,1.0093283582076684e-99,True,0,1
B,month_sin,1,7.6420503181745145,0.005708268185828006,True,1,1
B,month_sin,2,4.285072098017146,0.013787073192655791,True,1,1
B,month_sin,3,2.7549803249537055,0.04087360485967764,True,1,1
B,month_sin,4,2.2776705049883894,0.058436018993237034,False,1,1
B,month_sin,5,1.5166789797083928,0.18080171525933258,False,1,1
B,month_cos,1,0.00528052107710981,0.9420717847376776,False,1,1
B,month_cos,2,0.01214619113073831,0.9879272844216752,False,1,1
B,month_cos,3,0.10964804029051332,0.9544948250191381,False,1,1
B,month_cos,4,0.08802434145101314,0.9862063388366075,False,1,1
B,month_cos,5,0.15196029390228125,0.9795232400073769,False,1,1
B,dayofweek_sin,1,0.04333001759627507,0.8351075255459265,False,0,1
B,dayofweek_sin,2,0.688573151411214,0.5023058526884823,False,0,1
B,dayofweek_sin,3,0.436195643983688,0.7270977769628147,False,0,1
B,dayofweek_sin,4,0.30776020709492713,0.8729574869915508,False,0,1
B,dayofweek_sin,5,0.25003652064563264,0.9399671772651707,False,0,1
B,dayofweek_cos,1,0.2997596730402573,0.5840401000780192,False,0,1
B,dayofweek_cos,2,2.3288045074116575,0.09744230181360686,False,0,1
B,dayofweek_cos,3,1.6991732241564723,0.1648359750167972,False,0,1
B,dayofweek_cos,4,0.9941084517408659,0.409235138077354,False,0,1
B,dayofweek_cos,5,1.0157065515944845,0.40640760221489525,False,0,1
B,hour_squared,1,71.06309113460092,3.7251959377215053e-17,True,0,1
B,hour_squared,2,241.50447233394718,3.4387183812648447e-104,True,0,1
B,hour_squared,3,191.40668541309745,3.8554618271968107e-122,True,0,1
B,hour_squared,4,178.62448763299972,2.940241388621435e-150,True,0,1
B,hour_squared,5,144.1562924792977,2.034539746814659e-150,True,0,1
B,month_day_interaction,1,0.13661279222986578,0.7116763176117438,False,0,1
B,month_day_interaction,2,0.6793402058342659,0.5069647258169871,False,0,1
B,month_day_interaction,3,0.6744678939766483,0.5675756217407963,False,0,1
B,month_day_interaction,4,0.5440115170861406,0.7034190466549,False,0,1
B,month_day_interaction,5,0.5208711757312671,0.7606988616629159,False,0,1
B,ta_squared,1,43.128331945179085,5.270570491376338e-11,True,1,1
B,ta_squared,2,23.27449897583914,8.043121919074154e-11,True,1,1
B,ta_squared,3,18.8980412765583,3.1218293565379332e-12,True,1,1
B,ta_squared,4,16.050189230234153,4.0066040422359936e-13,True,1,1
B,ta_squared,5,14.577715880690077,2.7494983998152845e-14,True,1,1
B,ta_cubed,1,0.6747848220973595,0.41139953911492233,False,0,1
B,ta_cubed,2,19.986844879593527,2.1365642400341565e-09,True,0,1
B,ta_cubed,3,12.817969657347914,2.311163879833916e-08,True,0,1
B,ta_cubed,4,9.245397296773984,1.8491867751740956e-07,True,0,1
B,ta_cubed,5,8.135081861453118,1.1135500369847831e-07,True,0,1
B,hm_ta_interaction,1,1.1016909037303229,0.29390980388253274,False,0,1
B,hm_ta_interaction,2,53.86735543931485,4.757474983724578e-24,True,0,1
B,hm_ta_interaction,3,34.10447066218742,5.720482401443375e-22,True,0,1
B,hm_ta_interaction,4,26.99347007975894,2.3089882162362314e-22,True,0,1
B,hm_ta_interaction,5,26.510140346220876,8.68535490645089e-27,True,0,1
B,DCI,1,529.7388389137537,1.657987245549648e-115,True,1,1
B,DCI,2,267.98348614388505,2.300521661523079e-115,True,1,1
B,DCI,3,177.4709514988961,2.3465365045013871e-113,True,1,1
B,DCI,4,130.2214669627568,8.830070991094532e-110,True,1,1
B,DCI,5,115.10631522994849,3.8191548390926396e-120,True,1,1
B,day_of_year_sin,1,0.12093466534773989,0.7280271514091565,False,0,1
B,day_of_year_sin,2,55.480686431623695,9.57334944820866e-25,True,0,1
B,day_of_year_sin,3,35.71647135889291,5.288533393003879e-23,True,0,1
B,day_of_year_sin,4,32.935162122953344,2.0990252068312775e-27,True,0,1
B,day_of_year_sin,5,20.400714053895356,2.297519069553393e-20,True,0,1
B,day_of_year_cos,1,0.013466117054050849,0.9076193179970367,False,0,1
B,day_of_year_cos,2,4.909751177260577,0.007384477692967299,True,0,1
B,day_of_year_cos,3,7.309430671706151,6.793577518288318e-05,True,0,1
B,day_of_year_cos,4,8.03314118102207,1.8209062660012793e-06,True,0,1
B,day_of_year_cos,5,7.335824466387748,7.059131935784518e-07,True,0,1
B,ta_lag_3h_mean,1,25.849356813589228,3.7293303572721976e-07,True,0,1
B,ta_lag_3h_mean,2,136.0045973993538,2.4437895775083154e-59,True,0,1
B,ta_lag_3h_mean,3,208.26334350380867,9.692304238153696e-133,True,0,1
B,ta_lag_3h_mean,4,224.717641573861,1.9559962233994305e-188,True,0,1
B,ta_lag_3h_mean,5,205.2840366561606,2.0570932162618835e-213,True,0,1
B,ta_lag_6h_mean,1,0.006742505869676436,0.9345579824850808,False,0,1
B,ta_lag_6h_mean,2,428.6309612583799,1.8293450416996144e-182,True,0,1
B,ta_lag_6h_mean,3,310.1390831367075,3.3486449927894514e-196,True,0,1
B,ta_lag_6h_mean,4,253.2169790064863,7.396424754020448e-212,True,0,1
B,ta_lag_6h_mean,5,206.19315252592602,2.4252070406430516e-214,True,0,1
B,ta_lag_9h_mean,1,24.444485056202396,7.718996112592158e-07,True,0,1
B,ta_lag_9h_mean,2,12.979758892464597,2.3288337422414576e-06,True,0,1
B,ta_lag_9h_mean,3,156.9702420592047,2.129354980683934e-100,True,0,1
B,ta_lag_9h_mean,4,129.81764867941035,1.9320616476602901e-109,True,0,1
B,ta_lag_9h_mean,5,100.2361311272371,1.4416974198250907e-104,True,0,1
B,ta_lag_12h_mean,1,8.878501417595395,0.0028894443367825035,True,0,1
B,ta_lag_12h_mean,2,149.19609559789632,5.63856143485696e-65,True,0,1
B,ta_lag_12h_mean,3,85.72486827782166,4.6479182677079124e-55,True,0,1
B,ta_lag_12h_mean,4,46.01171768064763,1.6128424007162139e-38,True,0,1
B,ta_lag_12h_mean,5,21.032842574040778,4.99338078869726e-21,True,0,1
B,ta_lag_15h_mean,1,0.0037703785622694693,0.9510386391718152,False,0,1
B,ta_lag_15h_mean,2,5.144787458423826,0.005838535484043203,True,0,1
B,ta_lag_15h_mean,3,35.27874818932832,1.0097270021034295e-22,True,0,1
B,ta_lag_15h_mean,4,25.379375840675287,5.382687354311115e-21,True,0,1
B,ta_lag_15h_mean,5,14.866242174439995,1.3794288295846802e-14,True,0,1
B,ta_lag_18h_mean,1,0.023773493777295547,0.87746442117465,False,0,1
B,ta_lag_18h_mean,2,14.529007729453644,4.95868764025194e-07,True,0,1
B,ta_lag_18h_mean,3,16.286533620596224,1.4438468220293398e-10,True,0,1
B,ta_lag_18h_mean,4,66.02388800897441,1.5799183680887624e-55,True,0,1
B,ta_lag_18h_mean,5,156.73046050798195,1.8808761890492313e-163,True,0,1
B,ta_lag_21h_mean,1,0.049832337546117544,0.8233578824603899,False,0,1
B,ta_lag_21h_mean,2,163.23909701363596,5.750103800683112e-71,True,0,1
B,ta_lag_21h_mean,3,232.18894403941903,9.833767174570837e-148,True,0,1
B,ta_lag_21h_mean,4,169.3007621876462,1.72981734048128e-142,True,0,1
B,ta_lag_21h_mean,5,164.55703490558193,1.5167759144722351e-171,True,0,1
B,ta_lag_24h_mean,1,24.77846958593283,6.492339067624351e-07,True,0,1
B,ta_lag_24h_mean,2,102.45056962771852,5.820010236247068e-45,True,0,1
B,ta_lag_24h_mean,3,176.0289523708288,1.917154131154461e-112,True,0,1
B,ta_lag_24h_mean,4,126.94714598001596,5.013398828004838e-107,True,0,1
B,ta_lag_24h_mean,5,97.85691401644453,4.5396346205368725e-102,True,0,1
B,hm_lag_3h_mean,1,65.52939522137984,6.097689356782649e-16,True,0,1
B,hm_lag_3h_mean,2,86.69631845166336,3.415695624465553e-38,True,0,1
B,hm_lag_3h_mean,3,90.3864005413279,4.860943922506645e-58,True,0,1
B,hm_lag_3h_mean,4,90.3350370990758,3.8493624199143584e-76,True,0,1
B,hm_lag_3h_mean,5,84.83027474721766,2.2325955615254195e-88,True,0,1
B,hm_lag_6h_mean,1,0.4279708348542135,0.5129949043288509,False,0,1
B,hm_lag_6h_mean,2,200.85745531905155,5.682283039691493e-87,True,0,1
B,hm_lag_6h_mean,3,145.08411313032192,7.2305519945115794e-93,True,0,1
B,hm_lag_6h_mean,4,114.58382880572962,1.2753323690310774e-96,True,0,1
B,hm_lag_6h_mean,5,93.43063499209931,2.0149151812677475e-97,True,0,1
B,hm_lag_9h_mean,1,80.13978905409851,3.831063210308425e-19,True,0,1
B,hm_lag_9h_mean,2,41.10863381856882,1.5436455470241807e-18,True,0,1
B,hm_lag_9h_mean,3,64.79280307938988,1.1750536189209097e-41,True,0,1
B,hm_lag_9h_mean,4,52.79557885636972,2.7506699460834626e-44,True,0,1
B,hm_lag_9h_mean,5,40.90147470847365,5.4841631703687325e-42,True,0,1
B,hm_lag_12h_mean,1,29.010645413460875,7.291073303424965e-08,True,0,1
B,hm_lag_12h_mean,2,90.84121226687947,5.643491846701038e-40,True,0,1
B,hm_lag_12h_mean,3,55.91862440855219,5.762182354090061e-36,True,0,1
B,hm_lag_12h_mean,4,34.56227542943062,8.711414903440132e-29,True,0,1
B,hm_lag_12h_mean,5,20.46653809749082,1.9601542621581564e-20,True,0,1
B,hm_lag_15h_mean,1,0.06530229797907479,0.7983066293049134,False,0,1
B,hm_lag_15h_mean,2,2.093325815384052,0.12330733128738226,False,0,1
B,hm_lag_15h_mean,3,21.868289812247255,3.952000610498629e-14,True,0,1
B,hm_lag_15h_mean,4,18.45293762533931,3.825006655843698e-15,True,0,1
B,hm_lag_15h_mean,5,14.251379213289397,5.995894042694279e-14,True,0,1
B,hm_lag_18h_mean,1,0.8264074595092409,0.3633259322946173,False,0,1
B,hm_lag_18h_mean,2,18.852066264560104,6.629212302201508e-09,True,0,1
B,hm_lag_18h_mean,3,11.817440501361585,9.943219519579755e-08,True,0,1
B,hm_lag_18h_mean,4,21.353594097765527,1.368159854063086e-17,True,0,1
B,hm_lag_18h_mean,5,52.66864269325737,1.963338537629463e-54,True,0,1
B,hm_lag_21h_mean,1,3.78427735927639,0.05175224380916406,False,0,1
B,hm_lag_21h_mean,2,72.85656428095297,3.089343404146902e-32,True,0,1
B,hm_lag_21h_mean,3,98.47500106436095,3.312121824524972e-63,True,0,1
B,hm_lag_21h_mean,4,72.42061726257595,5.8672995751215155e-61,True,0,1
B,hm_lag_21h_mean,5,59.939601238405515,4.037785433905853e-62,True,0,1
B,hm_lag_24h_mean,1,43.156848569203824,5.194684512594947e-11,True,0,1
B,hm_lag_24h_mean,2,76.10056328667928,1.2386153259037448e-33,True,0,1
B,hm_lag_24h_mean,3,69.27722381631541,1.5716542690757103e-44,True,0,1
B,hm_lag_24h_mean,4,49.0496173130183,4.213201002823992e-41,True,0,1
B,hm_lag_24h_mean,5,36.936007141576496,8.557526438758174e-38,True,0,1
B,ws_lag_3h_mean,1,169.77224363073088,1.2547359958476703e-38,True,0,1
B,ws_lag_3h_mean,2,196.93690436902997,2.625462061205332e-85,True,0,1
B,ws_lag_3h_mean,3,166.32231150653902,2.5814174058381426e-106,True,0,1
B,ws_lag_3h_mean,4,137.62445395821672,5.372288498966008e-116,True,0,1
B,ws_lag_3h_mean,5,124.83805072053092,2.613420315175898e-130,True,0,1
B,ws_lag_6h_mean,1,10.443088859775498,0.0012333679408297903,True,0,1
B,ws_lag_6h_mean,2,167.12181151851988,1.2709054351332728e-72,True,0,1
B,ws_lag_6h_mean,3,127.69127074571145,8.013506495326215e-82,True,0,1
B,ws_lag_6h_mean,4,107.79108918892739,6.819126389432088e-91,True,0,1
B,ws_lag_6h_mean,5,92.71668131504366,1.1336863932871086e-96,True,0,1
B,ws_lag_9h_mean,1,126.19588097995263,3.505958068185232e-29,True,0,1
B,ws_lag_9h_mean,2,78.07781605837756,1.7442257599431526e-34,True,0,1
B,ws_lag_9h_mean,3,52.8592688145053,5.286659962701631e-34,True,0,1
B,ws_lag_9h_mean,4,40.18212865084412,1.4591091685514876e-33,True,0,1
B,ws_lag_9h_mean,5,25.21338250784811,2.0160945082218544e-25,True,0,1
B,ws_lag_12h_mean,1,2.997020895515208,0.08343539720639359,False,0,1
B,ws_lag_12h_mean,2,25.052399084916736,1.3659262679903696e-11,True,0,1
B,ws_lag_12h_mean,3,21.097768876275126,1.2285435895535767e-13,True,0,1
B,ws_lag_12h_mean,4,26.62251474736963,4.762630485375104e-22,True,0,1
B,ws_lag_12h_mean,5,19.05387586791761,5.916401687049866e-19,True,0,1
B,ws_lag_15h_mean,1,1.6078790782281163,0.2048070643005355,False,0,1
B,ws_lag_15h_mean,2,24.48562492954466,2.4037089182474213e-11,True,0,1
B,ws_lag_15h_mean,3,18.731926906739897,3.985142513129863e-12,True,0,1
B,ws_lag_15h_mean,4,12.168314873199972,7.047000694920661e-10,True,0,1
B,ws_lag_15h_mean,5,10.641689551004987,3.1595371204083434e-10,True,0,1
B,ws_lag_18h_mean,1,38.98673747708632,4.365289085082578e-10,True,0,1
B,ws_lag_18h_mean,2,20.364984358478843,1.465141578998536e-09,True,0,1
B,ws_lag_18h_mean,3,20.546510815682122,2.7649060079605103e-13,True,0,1
B,ws_lag_18h_mean,4,32.14014669434457,9.935405079319975e-27,True,0,1
B,ws_lag_18h_mean,5,58.09597660807516,3.5862773855840044e-60,True,0,1
B,ws_lag_21h_mean,1,1.4793056330940595,0.22389960433330858,False,0,1
B,ws_lag_21h_mean,2,167.378251693589,9.894912918218954e-73,True,0,1
B,ws_lag_21h_mean,3,160.3761043021001,1.4919198650178525e-102,True,0,1
B,ws_lag_21h_mean,4,134.0154354681199,5.769527742316146e-113,True,0,1
B,ws_lag_21h_mean,5,110.14954633310796,5.892660816953625e-115,True,0,1
B,ws_lag_24h_mean,1,197.8560736942331,1.0747751265036076e-44,True,0,1
B,ws_lag_24h_mean,2,135.5721827352183,3.745649165565109e-59,True,0,1
B,ws_lag_24h_mean,3,96.46992106294077,6.3174344704945895e-62,True,0,1
B,ws_lag_24h_mean,4,76.7354812034304,1.2826438688094315e-64,True,0,1
B,ws_lag_24h_mean,5,64.60056797011677,4.8065926685461856e-67,True,0,1
B,wd_lag_3h_mean,1,83.38728152142833,7.464694294826575e-20,True,0,1
B,wd_lag_3h_mean,2,51.92038700255408,3.2950667728223974e-23,True,0,1
B,wd_lag_3h_mean,3,40.619679265342114,3.777647348752594e-26,True,0,1
B,wd_lag_3h_mean,4,36.23058557366221,3.331237885964045e-30,True,0,1
B,wd_lag_3h_mean,5,38.882468877526286,7.484324082502313e-40,True,0,1
B,wd_lag_6h_mean,1,0.43564560696617133,0.5092403402075676,False,0,1
B,wd_lag_6h_mean,2,20.61735288980102,1.1390067073262948e-09,True,0,1
B,wd_lag_6h_mean,3,27.293729873826386,1.3302468173205037e-17,True,0,1
B,wd_lag_6h_mean,4,29.09244319291395,3.8340029416056325e-24,True,0,1
B,wd_lag_6h_mean,5,31.91538333515879,1.7256984440295606e-32,True,0,1
B,wd_lag_9h_mean,1,51.43946877673177,7.678854246770654e-13,True,0,1
B,wd_lag_9h_mean,2,27.610240415124327,1.0663518048069913e-12,True,0,1
B,wd_lag_9h_mean,3,17.496017359629803,2.4479930358974376e-11,True,0,1
B,wd_lag_9h_mean,4,13.225163159639651,9.276494779801658e-11,True,0,1
B,wd_lag_9h_mean,5,15.382815264500119,4.006970378447302e-15,True,0,1
B,wd_lag_12h_mean,1,22.736104414267093,1.873387497263218e-06,True,0,1
B,wd_lag_12h_mean,2,12.410210071572362,4.1127542363540626e-06,True,0,1
B,wd_lag_12h_mean,3,13.1233206522742,1.479843085425488e-08,True,0,1
B,wd_lag_12h_mean,4,13.893088157747027,2.568016949931797e-11,True,0,1
B,wd_lag_12h_mean,5,15.897408374044707,1.1678732950451585e-15,True,0,1
B,wd_lag_15h_mean,1,21.6552460459315,3.287077277919869e-06,True,0,1
B,wd_lag_15h_mean,2,12.488757685591322,3.802498856378994e-06,True,0,1
B,wd_lag_15h_mean,3,10.876867929066039,3.9089945732686644e-07,True,0,1
B,wd_lag_15h_mean,4,12.041906130750272,8.977504607602093e-10,True,0,1
B,wd_lag_15h_mean,5,14.933216067990676,1.1752494591159999e-14,True,0,1
B,wd_lag_18h_mean,1,2.1234438326450364,0.14507799095819596,False,0,1
B,wd_lag_18h_mean,2,1.2389986566815474,0.28969955395874386,False,0,1
B,wd_lag_18h_mean,3,1.9716843906498704,0.1158588983597121,False,0,1
B,wd_lag_18h_mean,4,6.212788613170003,5.4304171357341586e-05,True,0,1
B,wd_lag_18h_mean,5,17.085839955882477,6.741560064443757e-17,True,0,1
B,wd_lag_21h_mean,1,0.042515154967387045,0.8366433093887164,False,0,1
B,wd_lag_21h_mean,2,21.514328875392337,4.654999714055069e-10,True,0,1
B,wd_lag_21h_mean,3,38.06261841324534,1.6524659214459127e-24,True,0,1
B,wd_lag_21h_mean,4,37.64398110837695,2.0971075803419857e-31,True,0,1
B,wd_lag_21h_mean,5,40.50685812301227,1.4342290923420915e-41,True,0,1
B,wd_lag_24h_mean,1,97.86256002749374,5.1540766527110846e-23,True,0,1
B,wd_lag_24h_mean,2,59.71545013208467,1.4258187157193e-26,True,0,1
B,wd_lag_24h_mean,3,40.60175086683691,3.880020786632649e-26,True,0,1
B,wd_lag_24h_mean,4,32.76711674025048,2.916455662920057e-27,True,0,1
B,wd_lag_24h_mean,5,28.543971930448517,6.238113754256356e-29,True,0,1
B,rn_hr1_lag_3h_mean,1,0.23801187384165076,0.6256518538493945,False,0,1
B,rn_hr1_lag_3h_mean,2,0.13320024127998917,0.8752906923527732,False,0,1
B,rn_hr1_lag_3h_mean,3,0.12114271378416389,0.9476879891086583,False,0,1
B,rn_hr1_lag_3h_mean,4,0.246959374763817,0.9116302761246089,False,0,1
B,rn_hr1_lag_3h_mean,5,0.24779551074978748,0.9410776395972895,False,0,1
B,rn_hr1_lag_6h_mean,1,0.15697806104628378,0.6919589485133132,False,0,1
B,rn_hr1_lag_6h_mean,2,0.11960362959033072,0.8872727804439917,False,0,1
B,rn_hr1_lag_6h_mean,3,0.16336598013349984,0.9210598426442415,False,0,1
B,rn_hr1_lag_6h_mean,4,0.21758065556800787,0.9287754185051635,False,0,1
B,rn_hr1_lag_6h_mean,5,0.37647839796823124,0.8651592283065317,False,0,1
B,rn_hr1_lag_9h_mean,1,0.01854668955729917,0.891675625644212,False,0,1
B,rn_hr1_lag_9h_mean,2,0.34584216012359303,0.7076290050474331,False,0,1
B,rn_hr1_lag_9h_mean,3,0.42273133191080525,0.7367015367944943,False,0,1
B,rn_hr1_lag_9h_mean,4,0.3592369606248822,0.8377445047377421,False,0,1
B,rn_hr1_lag_9h_mean,5,0.34923753605465335,0.8830222682591571,False,0,1
B,rn_hr1_lag_12h_mean,1,0.8362530371262643,0.36048320481602514,False,0,1
B,rn_hr1_lag_12h_mean,2,0.4214835324509411,0.6560794520487832,False,0,1
B,rn_hr1_lag_12h_mean,3,0.2933698154863653,0.8302242829307898,False,0,1
B,rn_hr1_lag_12h_mean,4,0.3641429414159144,0.8343014002797334,False,0,1
B,rn_hr1_lag_12h_mean,5,0.3137401230738291,0.905000559318376,False,0,1
B,rn_hr1_lag_15h_mean,1,0.2898126264100214,0.5903474755365512,False,0,1
B,rn_hr1_lag_15h_mean,2,0.17122435757846619,0.8426339131612902,False,0,1
B,rn_hr1_lag_15h_mean,3,0.2148520569221583,0.886159182528808,False,0,1
B,rn_hr1_lag_15h_mean,4,0.21167376320008452,0.9320767040591268,False,0,1
B,rn_hr1_lag_15h_mean,5,0.22485205492672256,0.9519284434709089,False,0,1
B,rn_hr1_lag_18h_mean,1,0.15951799685935783,0.6896055482368101,False,0,1
B,rn_hr1_lag_18h_mean,2,0.10910623035136037,0.8966357727007915,False,0,1
B,rn_hr1_lag_18h_mean,3,0.13630392335197802,0.9383940044955454,False,0,1
B,rn_hr1_lag_18h_mean,4,0.14545262627630556,0.9650607829455592,False,0,1
B,rn_hr1_lag_18h_mean,5,0.1629843786021286,0.9760685163519002,False,0,1
B,rn_hr1_lag_21h_mean,1,0.0005707346304655995,0.980940581065821,False,0,1
B,rn_hr1_lag_21h_mean,2,0.025126029069115402,0.9751870375709785,False,0,1
B,rn_hr1_lag_21h_mean,3,0.019963474054988495,0.9961710251955636,False,0,1
B,rn_hr1_lag_21h_mean,4,0.09790509973685936,0.9831557505558358,False,0,1
B,rn_hr1_lag_21h_mean,5,0.16560879087845679,0.9752068262597462,False,0,1
B,rn_hr1_lag_24h_mean,1,0.03746051576283395,0.846532697779762,False,0,1
B,rn_hr1_lag_24h_mean,2,0.133085531778136,0.8753911018088237,False,0,1
B,rn_hr1_lag_24h_mean,3,0.10402394100671317,0.9577411658690376,False,0,1
B,rn_hr1_lag_24h_mean,4,0.10360165750514905,0.9812789047269331,False,0,1
B,rn_hr1_lag_24h_mean,5,0.14557022890989454,0.9814025285856699,False,0,1
B,si_lag_3h_mean,1,726.062028989236,9.95613598742556e-157,True,0,1
B,si_lag_3h_mean,2,372.8350304642582,2.709246274029035e-159,True,0,1
B,si_lag_3h_mean,3,345.3378754834277,6.845608438590111e-218,True,0,1
B,si_lag_3h_mean,4,310.7901271429768,9.357480911196044e-259,True,0,1
B,si_lag_3h_mean,5,257.5114746140018,1.827898884481494e-266,True,0,1
B,si_lag_6h_mean,1,109.15733529076991,1.7812846178540782e-25,True,0,1
B,si_lag_6h_mean,2,714.1526562782198,7.101675974405546e-299,True,0,1
B,si_lag_6h_mean,3,482.7300041253121,2.1314834348014533e-301,True,0,1
B,si_lag_6h_mean,4,342.00455300121183,6.039130927281125e-284,True,0,1
B,si_lag_6h_mean,5,250.32880188257934,3.2907961247773596e-259,True,0,1
B,si_lag_9h_mean,1,334.90342591899054,4.034852784235745e-74,True,0,1
